100	-0.000000081
100	-0.000000100
100	-0.000000084
100	-0.000000093
100	-0.000000081
100	-0.000000085
100	-0.000000080
100	-0.000000061
100	-0.000000092
100	-0.000000075
100	-0.000000087
100	-0.000000083
100	-0.000000069
100	-0.000000072
100	-0.000000093
100	-0.000000088
100	-0.000000088
100	-0.000000087
100	-0.000000076
100	-0.000000091
100	-0.000000060
100	-0.000000083
100	-0.000000052
100	-0.000000051
100	-0.000000054
100	-0.000000103
100	-0.000000054
100	-0.000000051
100	-0.000000085
100	-0.000000085
100	-0.000000070
100	-0.000000086
100	-0.000000052
100	-0.000000060
100	-0.000000105
100	-0.000000086
100	-0.000000102
100	-0.000000086
100	-0.000000039
100	-0.000000093
100	-0.000000085
100	-0.000000053
100	-0.000000047
100	-0.000000088
100	-0.000000089
100	-0.000000056
100	-0.000000084
100	-0.000000059
100	-0.000000109
100	-0.000000048
100	-0.000000089
100	-0.000000034
100	-0.000000062
100	-0.000000094
100	-0.000000080
100	-0.000000057
100	-0.000000072
100	-0.000000049
100	-0.000000056
100	-0.000000046
100	-0.000000087
100	-0.000000086
100	-0.000000051
100	-0.000000052
100	-0.000000088
100	-0.000000054
100	-0.000000082
100	-0.000000080
100	-0.000000081
100	-0.000000097
100	-0.000000101
100	-0.000000083
100	-0.000000083
100	-0.000000054
100	-0.000000041
100	-0.000000082
100	-0.000000098
100	-0.000000059
100	-0.000000093
100	-0.000000077
100	-0.000000094
100	-0.000000084
100	-0.000000083
100	-0.000000082
100	-0.000000090
100	-0.000000075
100	-0.000000075
100	-0.000000052
100	-0.000000058
100	-0.000000051
100	-0.000000082
100	-0.000000080
100	-0.000000076
100	-0.000000094
100	-0.000000080
100	-0.000000056
100	-0.000000050
100	-0.000000055
100	-0.000000094
100	-0.000000062
300	-0.000000067
300	-0.000000084
300	-0.000000104
300	-0.000000058
300	-0.000000079
300	-0.000000090
300	-0.000000056
300	-0.000000083
300	-0.000000080
300	-0.000000051
300	-0.000000052
300	-0.000000067
